"sku","name","description","manufacturer","manufacturer_part_number","family_series","brand_logo_url","price","lead_time","is_discontinued","is_repairable","voltage","output_type","sensing_type","protection_rating","categories_separated","url","image_url","net_weight","gross_weight","ship_length","ship_width","ship_height","category_level_2","accessory_type"
"312433-PILZ","312433","PSSu K F EI","PILZ","312433","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","1060","15","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/312433-pilz.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/3/1/312433-pilz.jpg","0","0","0","0","0","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"312434-PILZ","312434","PSSu K F EI CV","PILZ","312434","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","1070","15","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/312434-pilz.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/3/1/312434-pilz.jpg","0","0","0","0","0","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"312435-PILZ","312435","PSSu K F FCU","PILZ","312435","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","1454","15","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/312435-pilz.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/3/1/312435-pilz.jpg","0","0","0","0","0","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"312437-PILZ","312437","PSSu K F INC","PILZ","312437","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","570","12","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/312437-pilz.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/3/1/312437-pilz.jpg","0.195","0.23","1.6","2.15","5.1","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"312439-PILZ","312439","PSSu K S RS232","PILZ","312439","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","485.48","15","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/312439-pilz.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/3/1/312439-pilz.jpg","0","0","0","0","0","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"312440-PILZ","312440","PSSu E S 2AI U","PILZ","312440","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","386.79","15","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/312440-pilz.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/3/1/312440-pilz.jpg","0.0816","0.0992","2.37","0.5","2.99","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"312445-PILZ","312445","PSSu E S 4AI U","PILZ","312445","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","495.45","15","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/312445-pilz.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/3/1/312445-pilz.jpg","0.0816","0.0992","2.37","0.5","2.99","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"312450-PILZ","312450","PSSu E S 2AI I se","PILZ","312450","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","386.79","15","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/312450-pilz.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/3/1/312450-pilz.jpg","0.0794","0.097","2.37","0.5","2.99","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"312460-PILZ","312460","PSSu E S 2AO U","PILZ","312460","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","409.72","7","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/312460-pilz.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/3/1/312460-pilz.jpg","0.0794","0.097","2.37","0.5","2.99","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"312465-PILZ","312465","PSSu E S 4AO U","PILZ","312465","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","524.36","15","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/312465-pilz.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/3/1/312465-pilz.jpg","0.0816","0.0948","2.37","0.5","2.99","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"312470-PILZ","312470","PSSu E S 2AO I","PILZ","312470","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","409.72","1","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/312470-pilz.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/3/1/312470-pilz.jpg","0.0794","0.097","2.37","0.5","2.99","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"312486-PILZ","312486","PSSu E S INC 24V se","PILZ","312486","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","552.27","15","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/312486-pilz.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/3/1/312486-pilz.jpg","0","0","0","0","0","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"312490-PILZ","312490","PSSu E S 2AI RTD","PILZ","312490","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","392.77","15","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/312490-pilz.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/3/1/312490-pilz.jpg","0.0772","0.0948","2.37","0.5","2.99","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"312500-PILZ","312500","PSSu E S 2AI TC","PILZ","312500","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","392.77","15","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/312500-pilz.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/3/1/312500-pilz.jpg","0.0794","0.097","2.37","0.5","2.99","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"312510-PILZ","312510","PSSu E S 2DOR 10","PILZ","312510","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","232.27","15","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/312510-pilz.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/3/1/312510-pilz.jpg","0.1367","0.172","2.37","0.5","2.99","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"312511-PILZ","312511","PSSu E S 2DOR 2","PILZ","312511","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","226.29","15","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/312511-pilz.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/3/1/312511-pilz.jpg","0.0948","0.1257","2.37","0.5","2.99","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"312591-PILZ","312591","PSSu E PS-P +/-10V","PILZ","312591","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","254.21","15","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/312591.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/3/1/312591-pilz.jpg","0.0838","0.1146","2.37","0.5","2.99","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"312600-PILZ","312600","PSSu BP 1/8 S","PILZ","312600","Pilz Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/pilz/logo_s.jpg","18","2","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/312600.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/3/1/312600-pilz.jpg","0.136","0.136","0.96","2.05","5.25","Products /// Automation & Control /// Programmable Logic Controllers","Pilz Programmable Logic Controllers"
"006920640-SNE","006920640","Sens LUX Outd SLO320","Schneider","118761","Schneider Sensors","https://www.galco.com/media/brands/sne/logo_s.jpg","502.74","54","0","0","21.6-26.4 VAC, 15-36 VDC","0-10 V, 4-20 mA","Side","IP65","Products > Automation & Control > Sensors > Ultrasonic","https://www.galco.com/006920640-schneider-electric.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/0/0/006920640-schneider.jpg","0.26","0.36","2.5","3.3","1.95","Products /// Automation & Control /// Sensors","Sensor"
"01420.2-00-STGO","01420.2-00","CSS 014 Smart Sensor, 24VDC, 4-20mA, 2-channel (temp & hum), M12 plug-in connector","Stego","01420.2-00","Stego Sensors","https://www.galco.com/media/brands/stgo/logo_s.jpg","265.85","44","0","0","12-30 VDC","null","null","IP20","Products > Automation & Control > Sensors > Measuring","https://www.galco.com/01420-2-00-stego.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/0/1/01420-2-00-stego.jpg","0.11","0.165","5.5","1.55","1.5","Products /// Automation & Control /// Sensors","Sensor"
"07600.2-00-STGO","07600.2-00","Smart Sensor Current, ESS 076, DC24V, IO-Link,  4-20mA","Stego","07600.2-00","Stego Sensors, ESS 076 Series","https://www.galco.com/media/brands/stgo/logo_s.jpg","202.24","null","0","0","null","null","null","null","Products > Automation & Control > Sensors > Current","https://www.galco.com/07600-2-00-61832.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/0/7/07600-2-00-stego.jpg","0.185","0.24","3.5","1.4","1.8","Products /// Automation & Control /// Sensors","Sensor"
"116826-GEMS","116826","LS-3 Series Level Switch","Gems Sensors & Controls","116826","Gems Sensors & Controls Sensors, LS-3 Series","https://www.galco.com/media/amasty/shopby/option_images/slider/gems/logo_s.jpg","65.52","19","0","0","null","null","null","null","Products > Automation & Control > Sensors > Float Switches","https://www.galco.com/116826-gems.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/1/1/116826-gems-sensors-controls.jpg","0.077","0.077","3.38","3.81","2.33","Products /// Automation & Control /// Sensors","Sensor"
"117712-GEMS","117712","LS-77700 Series Bent Stem Level Switch","Gems Sensors & Controls","117712","Gems Sensors & Controls Sensors, LS-77700 Series","https://www.galco.com/media/amasty/shopby/option_images/slider/gems/logo_s.jpg","257.44","47","0","0","null","null","null","null","Products > Automation & Control > Sensors > Float Switches","https://www.galco.com/117712-gems.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/1/1/117712-gems-sensors-controls.jpg","0.192","0.192","2.35","3.66","4.8","Products /// Automation & Control /// Sensors","Sensor"
